SerialNo,Substation_x,datetime,V_MIN,V_MIN_Filtered,V_MAX,V_MAX_Filtered,I_GEN_MIN,I_GEN_MIN_Filtered,I_GEN_MAX,I_GEN_MAX_Filtered,I_IMPORT_MIN,I_IMPORT_MIN_Filtered,I_IMPORT_MAX,I_IMPORT_MAX_Filtered,P_GEN_MIN,P_GEN_MAX,P_IMPORT_MIN,P_IMPORT_MAX,Q_GEN_MIN,Q_GEN_MAX,Q_IMPORT_MIN,Q_IMPORT_MAX,S_GEN_MIN,S_GEN_MAX,S_IMPORT_MIN,S_IMPORT_MAX,thdV_MIN,thdV_MIN_Filtered,thdV_MAX,thdV_MAX_Filtered,thdI_GEN_MIN,thdI_GEN_MAX,thdI_IMPORT_MIN,thdI_IMPORT_MAX,f_min,f_max,V_MAX_Rise_vs_VA_MIN_Filtered,V_MAX_Rise_vs_VA_MAX_Filtered,V_MAX_Rise_vs_VB_MIN_Filtered,V_MAX_Rise_vs_VB_MAX_Filtered,V_MAX_Rise_vs_VC_MIN_Filtered,V_MAX_Rise_vs_VC_MAX_Filtered,Site,Month,Hour,TempOut,HiTemp,LowTemp,OutHum,DewPt,WindSpeed,WindRun,HiSpeed,WindChill,HeatIndex,THWIndex,Bar,Rain,RainRate,SolarRad,SolarEnergy,HiSolarRad,HeatD-D,InTemp,InHum,InDew,InHeat,InEMC,InAirDensity,ET,Year,Day_of_Year,Week_of_Year,Voltage_Drop,Current_Drop,Power_Drop,Power_to_Solar_Ratio,Apparent_Power_Ratio,Temperature_Difference,Humidity_Variation,Dew_Point_Difference,Wind_Speed_Variability,Rainfall_Accumulation,THD_Variation,THD_I_Gen_Variation,Cumulative_Power_Generation,days_since_install,time_degradation,temp_stress,humidity_stress,solar_exposure,voltage_drop_stress,current_drop_stress,thd_stress,environmental_stress,operational_stress,daily_degradation,degradation
3067E69020456142,Suffolk Road,06-11-2014 17:00,0.241944047,0.241944047,0.232145217,0.232145217,0.019948849,0.019948849,0.016513761,0.016513761,0.105925861,0.105925861,0.055524547,0.055524547,0.009771987,0.008516887,0.73838882,0.281125422,0.458536585,0.135,0.397217929,0.339606501,0.430316982,0.443236527,0.097483162,0.053357679,0.541617819,0.541617819,0.413925673,0.413925673,0.017358555,0.111607846,0.141706538,0.039887181,0.99740519,0.994953243,0.262611364,0.334468568,0.266215318,0.353925067,0.249726292,0.354684207,YMCA,6,17,0.337539432,0.335423197,0.357798165,0.65625,0.348623853,0.333333333,0.333333333,0.333333333,0.305993691,0.333333333,0.302180685,0.432835821,0,0,0,0,0,0.438596491,0.248210024,0.553191489,0.342307692,0.200819672,0.559905101,0.6,0.047619048,2014,162,24,-0.042209916,-0.208013668,-0.147366051,,,-0.022374968,0.103058511,0.006316161,0,0,-0.127692146,0.094249291,205.0220266,278,0.003808219,0,0,0,-0.042209916,-0.208013668,0.525533519,0,5.51E-05,0.003863281,1.313850913
3067E69020456142,Suffolk Road,06-11-2014 18:00,0.219522156,0.219522156,0.111292241,0.111292241,0.020801364,0.020801364,0.013685015,0.013685015,0.099586158,0.099586158,0.069041668,0.069041668,0.009446254,0.008516887,0.738594328,0.29109169,0.214634146,0.135,0.474497682,0.338751069,0.429962812,0.445100171,0.089684509,0.065429093,0.581184056,0.581184056,0.441264417,0.441264417,0.020139726,0.070411534,0.11538359,0.048030246,0.996207585,0.995546979,0.110389994,0.252660707,0.124886659,0.265834077,0.109170533,0.296634523,YMCA,6,18,0.347003155,0.34169279,0.366972477,0.703125,0.385321101,0.266666667,0.266666667,0.363636364,0.32807571,0.345794393,0.327102804,0.424307036,0,0,0,0,0,0.423558897,0.245823389,0.553191489,0.338461538,0.198770492,0.559905101,0.6,0.047619048,2014,162,24,-0.972483922,-0.520010318,-0.109120504,,,-0.025279687,0.149933511,0.046859563,0.096969697,0,-0.139919639,0.050271808,205.0305435,278,0.003808219,0,0,0,-0.972483922,-0.520010318,0.511675951,0,-0.000196164,0.003612056,1.317462969
3067E69020456142,Suffolk Road,06-11-2014 19:00,0.247008372,0.247008372,0.192536459,0.192536459,0.020460358,0.020460358,0.013685015,0.013685015,0.149775469,0.149775469,0.046982309,0.046982309,0.009771987,0.008516887,0.770859022,0.274149034,0.214634146,0.135,0.466769706,0.372112917,0.429962812,0.444944867,0.136121943,0.04453236,0.597889801,0.597889801,0.448953439,0.448953439,0.014184985,0.075287029,0.11300999,0.04083809,0.996007984,0.991390827,0.181013629,0.211224635,0.193797981,0.21677074,0.182263698,0.239478894,YMCA,6,19,0.350157729,0.344827586,0.366972477,0.703125,0.389908257,0.333333333,0.333333333,0.393939394,0.321766562,0.348909657,0.317757009,0.405117271,0,0,0,0,0,0.418546366,0.245823389,0.553191489,0.334615385,0.196721311,0.56109134,0.592307692,0,2014,162,24,-0.282917393,-0.495092114,-0.147366051,,,-0.022144891,0.149933511,0.055292872,0.060606061,0,-0.148936362,0.061102044,205.0390604,278,0.003808219,0,0,0,-0.282917393,-0.495092114,0.524240468,0,-5.08E-05,0.003757465,1.321220434
3067E69020456142,Suffolk Road,06-11-2014 20:00,0.357565857,0.357565857,0.266555051,0.266555051,0.019266837,0.019266837,0.013302752,0.013302752,0.133662059,0.133662059,0.04632708,0.04632708,0.009771987,0.008516887,0.771270037,0.27407237,0.219512195,0.14,0.627511592,0.444824636,0.430139897,0.444789564,0.124069479,0.04473524,0.6014068,0.6014068,0.501922255,0.501922255,0.026111659,0.076543332,0.109094885,0.032638844,0.997005988,0.992281431,0.085196767,0.202568469,0.101553527,0.222123104,0.086543976,0.250207548,YMCA,6,20,0.350157729,0.344827586,0.366972477,0.734375,0.408256881,0.4,0.4,0.515151515,0.312302839,0.348909657,0.31152648,0.392324094,0,0,0,0,0,0.418546366,0.241050119,0.574468085,0.346153846,0.196721311,0.577698695,0.592307692,0.047619048,2014,162,24,-0.341433432,-0.448334675,-0.147366051,,,-0.022144891,0.159906915,0.062103035,0.115151515,0,-0.099484545,0.050431673,205.0475772,278,0.003808219,0,0,0,-0.341433432,-0.448334675,0.578465587,0,-4.23E-05,0.003765959,1.324986393
3067E69020456142,Suffolk Road,06-11-2014 21:00,0.414376149,0.414376149,0.394149006,0.394149006,0.020119352,0.020119352,0.012232416,0.012232416,0.087699216,0.087699216,0.032470211,0.032470211,0.009771987,0.008516887,0.740238389,0.26341613,0.219512195,0.14,0.548686244,0.338751069,0.429431557,0.445100171,0.080822403,0.031547981,0.657092614,0.657092614,0.537804357,0.537804357,0.017569924,0.252825379,0.110177673,0.03450945,0.996207585,0.993765771,0.250929258,0.375195118,0.279997582,0.411091288,0.256347427,0.423845712,YMCA,6,21,0.362776025,0.357366771,0.382262997,0.75,0.431192661,0.466666667,0.466666667,0.515151515,0.315457413,0.358255452,0.314641745,0.381663113,0,0,0,0,0,0.401002506,0.245823389,0.574468085,0.35,0.198770492,0.576512456,0.584615385,0.047619048,2014,162,24,-0.051318518,-0.644757013,-0.147366051,,,-0.024896226,0.175531915,0.081192661,0.048484848,0,-0.119288257,0.235255455,205.0560941,278,0.003808219,0,0,0,-0.051318518,-0.644757013,0.790629736,0,1.89E-05,0.00382713,1.328813523
3067E69020456142,Suffolk Road,06-11-2014 22:00,0.459097407,0.459097407,0.444860554,0.444860554,0.01943734,0.01943734,0.012691131,0.012691131,0.083032491,0.083032491,0.042444245,0.042444245,0.009771987,0.008810573,0.739827374,0.269779209,0.219512195,0.14,0.550231839,0.337895637,0.429608642,0.44463426,0.078695498,0.041489146,0.695486518,0.695486518,0.598035028,0.598035028,0.014997087,0.038313977,0.111836526,0.030879559,0.99500998,0.994062639,0.276240486,0.395984107,0.304962824,0.428412132,0.274125437,0.429529344,YMCA,6,22,0.331230284,0.344827586,0.351681957,0.890625,0.458715596,0.466666667,0.466666667,0.545454545,0.280757098,0.336448598,0.286604361,0.358208955,0,0,0,0,0,0.448621554,0.248210024,0.595744681,0.365384615,0.202868852,0.595492289,0.569230769,0,2014,162,24,-0.032002957,-0.531568778,-0.109120485,,,-0.006854371,0.294880319,0.093330981,0.078787878,0,-0.09745149,0.02331689,205.0649047,278,0.003808219,0,0,0,-0.032002957,-0.531568778,0.636349005,0,1.46E-05,0.003822775,1.332636297
3067E69020456142,Suffolk Road,06-11-2014 23:00,0.566714315,0.566714315,0.502136846,0.502136846,0.019863598,0.019863598,0.013073394,0.013073394,0.125649379,0.125649379,0.039483583,0.039483583,0.009771987,0.008810573,0.771270037,0.270699172,0.219512195,0.14,0.635239567,0.353293413,0.429254471,0.444323653,0.120879121,0.039358896,0.718347011,0.718347011,0.637334472,0.637334472,0.01469571,0.159908453,0.102891524,0.034676951,0.997804391,0.994359507,0.287037583,0.459699163,0.317959258,0.499405293,0.276002294,0.476594929,YMCA,6,23,0.334384858,0.329153605,0.348623853,0.921875,0.47706422,0.466666667,0.466666667,0.393939394,0.283911672,0.339563863,0.289719626,0.341151386,0,0,0,0,0,0.446115288,0.238663484,0.638297872,0.373076923,0.194672131,0.634638197,0.569230769,0,2014,162,24,-0.128605318,-0.519391062,-0.109120485,,,-0.019470248,0.283577128,0.103987297,-0.072727273,0,-0.081012539,0.145212743,205.0737153,278,0.003808219,0,0,0,-0.128605318,-0.519391062,0.797242925,0,2.98E-05,0.003838068,1.336474366
3067E69020456142,Suffolk Road,07-11-2014 00:00,0.541964468,0.541964468,0.572454509,0.572454509,0.019181586,0.019181586,0.013149847,0.013149847,0.103460421,0.103460421,0.02790788,0.02790788,0.009771987,0.008810573,0.749280723,0.258586323,0.219512195,0.14,0.548686244,0.201026518,0.429608642,0.444323653,0.099255583,0.027490363,0.721277843,0.721277843,0.6117044,0.6117044,0.02942277,0.311835152,0.20434822,0.052539259,0.996407186,0.992875167,0.402737625,0.476018164,0.43819138,0.505426702,0.394244304,0.527236733,YMCA,7,0,0.350157729,0.344827586,0.360856269,0.9375,0.509174312,0.533333333,0.533333333,0.484848485,0.29022082,0.355140187,0.295950156,0.317697228,0,0,0,0,0,0.421052632,0.23627685,0.659574468,0.380769231,0.192622951,0.659549229,0.561538462,0,2014,192,28,0.053261946,-0.458692713,-0.109120485,,,-0.016028683,0.277925532,0.128405081,-0.048484848,0,-0.109573443,0.282412382,205.0825258,279,0.003821918,0,0,0,0.053261946,-0.458692713,0.923539552,0,0.000103622,0.00392554,1.340399905
3067E69020456142,Suffolk Road,07-11-2014 01:00,0.628793139,0.628793139,0.609155395,0.609155395,0.019181586,0.019181586,0.012461774,0.012461774,0.074755657,0.074755657,0.025602446,0.025602446,0.009771987,0.008810573,0.728729963,0.258892978,0.219512195,0.14,0.540958269,0.330196749,0.429431557,0.444323653,0.071605814,0.026070197,0.713364596,0.713364596,0.612985903,0.612985903,0.02215026,0.059587803,0.190725361,0.048963468,0.996606786,0.994359507,0.427222845,0.494820491,0.451550505,0.523193577,0.424638966,0.535410946,YMCA,7,1,0.375394322,0.369905956,0.379204893,0.921875,0.536697248,0.466666667,0.466666667,0.636363636,0.334384858,0.380062305,0.336448598,0.296375267,0,0,0,0,0,0.37593985,0.245823389,0.680851064,0.407692308,0.204918033,0.671411625,0.546153846,0,2014,192,28,-0.032237659,-0.539233981,-0.109120485,,,-0.009298937,0.241023936,0.12900494,0.169696969,0,-0.100378693,0.037437543,205.0913364,279,0.003821918,0,0,0,-0.032237659,-0.539233981,0.672573706,0,2.02E-05,0.003842138,1.344242044
3067E69020456142,Suffolk Road,07-11-2014 02:00,0.690095977,0.690095977,0.675111248,0.675111248,0.019693095,0.019693095,0.013379205,0.013379205,0.069296469,0.069296469,0.014876113,0.014876113,0.009771987,0.008810573,0.725441841,0.246550138,0.224390244,0.14,0.525502318,0.186484175,0.428900301,0.443702438,0.066997519,0.015317509,0.705158265,0.705158265,0.632208458,0.632208458,0.025701057,0.058874379,0.244886094,0.051510322,0.996407186,0.991390827,0.426101835,0.574428835,0.460194644,0.626226583,0.435535165,0.620984737,YMCA,7,2,0.394321767,0.388714734,0.403669725,0.890625,0.550458716,0.466666667,0.466666667,0.575757576,0.356466877,0.395638629,0.358255452,0.272921109,0,0,0,0,0,0.345864662,0.260143198,0.680851064,0.426923077,0.215163934,0.669039146,0.523076923,0.047619048,2014,192,28,-0.02219594,-0.471918175,-0.109120485,,,-0.014954991,0.209773936,0.123535639,0.109090909,0,-0.072949807,0.033173322,205.100147,279,0.003821918,0,0,0,-0.02219594,-0.471918175,0.691082837,0,3.94E-05,0.003861312,1.348103355
3067E69020456142,Suffolk Road,07-11-2014 03:00,0.728241781,0.728241781,0.643785522,0.643785522,0.019607843,0.019607843,0.012920489,0.012920489,0.078101611,0.078101611,0.025626714,0.025626714,0.009771987,0.008810573,0.735511714,0.257743024,0.224390244,0.14,0.527047913,0.333618477,0.428900301,0.443857742,0.076214108,0.026171637,0.712485346,0.712485346,0.584792824,0.584792824,0.031179459,0.078113385,0.151584978,0.04604936,0.996806387,0.990797091,0.350994159,0.575705974,0.388442241,0.628977104,0.369271675,0.629605977,YMCA,7,3,0.388012618,0.39184953,0.406727829,0.921875,0.555045872,0.466666667,0.466666667,0.515151515,0.347003155,0.3894081,0.348909657,0.255863539,0,0,0,0,0,0.355889724,0.269689737,0.70212766,0.453846154,0.227459016,0.691577699,0.507692308,0.047619048,2014,192,28,-0.13118695,-0.517577469,-0.109120485,,,-0.014878299,0.21974734,0.101199718,0.048484848,0,-0.127692522,0.046933926,205.1089576,279,0.003821918,0,0,0,-0.13118695,-0.517577469,0.662906209,0,2.83E-06,0.003824746,1.351928101
3067E69020456142,Suffolk Road,07-11-2014 04:00,0.695609557,0.695609557,0.6586333,0.6586333,0.019778346,0.019778346,0.013073394,0.013073394,0.061812098,0.061812098,0.01587109,0.01587109,0.009771987,0.008810573,0.721126182,0.251763263,0.224390244,0.14,0.527047913,0.331907613,0.428723216,0.443702438,0.060262318,0.016230473,0.677315358,0.677315358,0.531824007,0.531824007,0.015442075,0.078027462,0.161970141,0.041592366,0.997804391,0.992875167,0.443211989,0.578544061,0.478812791,0.628605412,0.446796309,0.619132767,YMCA,7,4,0.391167192,0.385579937,0.406727829,0.9375,0.564220183,0.533333333,0.533333333,0.545454545,0.337539432,0.392523364,0.342679128,0.23880597,0,0,0,0,0,0.353383459,0.269689737,0.70212766,0.453846154,0.227459016,0.691577699,0.5,0,2014,192,28,-0.056140886,-0.512870032,-0.109120485,,,-0.021147892,0.23537234,0.110374029,0.012121212,0,-0.145491351,0.062585387,205.1177681,279,0.003821918,0,0,0,-0.056140886,-0.512870032,0.609851469,0,8.17E-06,0.003830086,1.355758187
3067E69020456142,Suffolk Road,07-11-2014 05:00,0.644843782,0.644843782,0.580957836,0.580957836,0.020289855,0.020289855,0.012920489,0.012920489,0.061547944,0.061547944,0.015774019,0.015774019,0.009771987,0.008810573,0.721126182,0.251763263,0.219512195,0.14,0.527047913,0.330196749,0.428723216,0.444168349,0.05955335,0.015824711,0.676436108,0.676436108,0.531824007,0.531824007,0.022916852,0.08121834,0.161234058,0.041614214,0.995608782,0.991390827,0.420319783,0.606357315,0.453968446,0.650312221,0.428236275,0.647359346,YMCA,7,5,0.394321767,0.388714734,0.412844037,0.9375,0.568807339,0.466666667,0.466666667,0.484848485,0.353312303,0.395638629,0.358255452,0.223880597,0,0,0,0,0,0.348370927,0.272076372,0.723404255,0.469230769,0.229508197,0.711743772,0.492307692,0,2014,192,28,-0.109966579,-0.570362778,-0.109120485,,,-0.024129303,0.214095745,0.09957657,0.018181818,0,-0.144612101,0.058301488,205.1265787,279,0.003821918,0,0,0,-0.109966579,-0.570362778,0.613042347,0,-1.35E-05,0.00380846,1.359566648
3067E69020456142,Suffolk Road,07-11-2014 06:00,0.553481724,0.553481724,0.483279729,0.483279729,0.020716113,0.020716113,0.013302752,0.013302752,0.039975346,0.039975346,0.011769845,0.011769845,0.009771987,0.008810573,0.703452528,0.243790248,0.219512195,0.14,0.530139104,0.325064157,0.428900301,0.444168349,0.037220844,0.011564212,0.650937866,0.650937866,0.554463904,0.554463904,0.030391629,0.19183937,0.170429755,0.044126735,0.995409182,0.989609619,0.370346333,0.560806017,0.39630055,0.581697889,0.37281685,0.595057156,YMCA,7,6,0.410094637,0.404388715,0.415902141,0.9375,0.591743119,0.333333333,0.333333333,0.393939394,0.391167192,0.411214953,0.392523364,0.213219616,0,0,0,0,0,0.320802005,0.276849642,0.723404255,0.476923077,0.233606557,0.711743772,0.484615385,0,2014,192,28,-0.145261617,-0.557280253,-0.109120485,,,-0.011513426,0.214095745,0.114820042,0.060606061,0,-0.096473962,0.161447741,205.1353893,279,0.003821918,0,0,0,-0.145261617,-0.557280253,0.746303274,0,8.75E-06,0.00383067,1.363397318
3067E69020456142,Suffolk Road,07-11-2014 07:00,0.513375536,0.513375536,0.533815042,0.533815042,0.018755328,0.018755328,0.013608563,0.013608563,0.038302369,0.038302369,0.009415876,0.009415876,0.009771987,0.008810573,0.703452528,0.245860166,0.219512195,0.14,0.551777434,0.343883661,0.429962812,0.444013046,0.035093938,0.009332522,0.603458382,0.603458382,0.462622811,0.462622811,0.019421678,0.071689968,0.155446743,0.044509595,0.995409182,0.991093959,0.443093988,0.502909039,0.468838784,0.542967588,0.444189563,0.556229644,YMCA,7,7,0.413249211,0.407523511,0.428134557,0.921875,0.591743119,0.4,0.4,0.545454545,0.384858044,0.414330218,0.3894081,0.217484009,0,0,0.003003003,0.003026071,0.008607199,0.313283208,0.284009547,0.723404255,0.484615385,0.239754098,0.711743772,0.476923077,0,2014,192,28,0.038289491,-0.378200476,-0.109120485,2.933920812,147.8563445,-0.020611046,0.198470745,0.107127734,0.145454545,0,-0.140835571,0.05226829,205.1441999,279,0.003821918,0,0,2.58E-05,0.038289491,-0.378200476,0.534312779,2.58E-09,3.89E-05,0.003860801,1.367258119
3067E69020456142,Suffolk Road,07-11-2014 08:00,0.499734531,0.499734531,0.467198308,0.467198308,0.021057118,0.021057118,0.018195719,0.018195719,0.039447037,0.039447037,0.008178222,0.008178222,0.011726384,0.008810573,0.70324702,0.241950322,0.473170732,0.14,0.503863988,0.250641574,0.428723216,0.441838795,0.036157391,0.007912355,0.595838218,0.595838218,0.417343016,0.417343016,0.016304744,0.549953328,0.184121955,0.047729576,0.996407186,0.991093959,0.28332055,0.377110827,0.326361603,0.388269402,0.295083677,0.419375439,YMCA,7,8,0.397476341,0.407523511,0.412844037,0.890625,0.555045872,0.266666667,0.266666667,0.363636364,0.384858044,0.395638629,0.38317757,0.223880597,0,0,0.017017017,0.016992551,0.019561815,0.343358396,0.288782816,0.723404255,0.496153846,0.245901639,0.711743772,0.476923077,0,2014,192,28,-0.06964114,-0.157256715,-0.330944537,0.517750732,25.96452686,-0.005320526,0.167220745,0.058892026,0.096969697,0,-0.178495202,0.533648584,205.1530104,279,0.003821918,0,0,0.000332884,-0.06964114,-0.157256715,0.967296344,3.33E-08,0.00014808,0.003970031,1.371228149
3067E69020456142,Suffolk Road,07-11-2014 09:00,0.447580151,0.447580151,0.492752346,0.492752346,0.024808184,0.024808184,0.018425076,0.018425076,0.057761733,0.057761733,0.019535516,0.019535516,0.019869707,0.009985316,0.721126182,0.251839926,0.47804878,0.39,0.57187017,0.396065013,0.427129449,0.441528188,0.05281815,0.018867925,0.578253224,0.578253224,0.381888082,0.381888082,0.01471088,0.024658683,0.160471306,0.05063224,0.996606786,0.993172035,0.400613606,0.592379736,0.435168954,0.627044306,0.398936448,0.614087745,YMCA,7,9,0.391167192,0.385579937,0.400611621,0.890625,0.54587156,0.266666667,0.266666667,0.333333333,0.378548896,0.392523364,0.380062305,0.230277186,0,0,0.097097097,0.097067039,0.313771518,0.350877193,0.286396181,0.723404255,0.488461538,0.241803279,0.711743772,0.476923077,0,2014,192,28,0.091673222,-0.346435912,-0.989892658,0.102838461,4.547285157,-0.015031684,0.167220745,0.057410022,0.066666666,0,-0.196365142,0.009947803,205.1629957,279,0.003821918,0,0,0.030466304,0.091673222,-0.346435912,0.406546765,3.05E-06,3.04E-05,0.003855321,1.375083471
3067E69020456142,Suffolk Road,07-11-2014 10:00,0.494098428,0.494098428,0.390448077,0.390448077,0.026001705,0.026001705,0.021941896,0.021941896,0.074843709,0.074843709,0.020845973,0.020845973,0.031921824,0.010279001,0.731607069,0.25298988,0.473170732,0.395,0.556414219,0.279726262,0.426421109,0.440130455,0.069833392,0.020288091,0.572977726,0.572977726,0.39641179,0.39641179,0.015645353,0.023407588,0.182553779,0.050613513,0.996407186,0.992578299,0.301492713,0.510075209,0.356102279,0.575304787,0.316615401,0.563382081,YMCA,7,10,0.416403785,0.410658307,0.418960245,0.796875,0.532110092,0.266666667,0.266666667,0.363636364,0.406940063,0.411214953,0.404984424,0.236673774,0,0,0.199199199,0.199255121,0.292644757,0.310776942,0.343675418,0.70212766,0.565384615,0.293032787,0.677342823,0.430769231,0,2014,192,28,-0.265465134,-0.185025442,-2.105537591,0.051601618,2.209499121,-0.008301938,0.09474734,-0.033274523,0.096969697,0,-0.176565936,0.007762235,205.1732747,279,0.003821918,0,0,0.058294601,-0.265465134,-0.185025442,0.419819378,5.83E-06,-6.13E-06,0.003821613,1.378905084
3067E69020456142,Suffolk Road,07-11-2014 11:00,0.488217276,0.488217276,0.425518791,0.425518791,0.035890878,0.035890878,0.086697248,0.086697248,0.028616712,0.028616712,0.078845827,0.078845827,0.124429967,0.035829662,0.684751336,0.293621588,0.473170732,0.395,0.591962906,0.445680068,0.421639809,0.408914428,0.026231833,0.077703388,0.570046893,0.570046893,0.403673644,0.403673644,0.006507941,0.017753575,0.282719665,0.196603987,0.99740519,0.992281431,0.363679273,0.563289343,0.400229704,0.626895629,0.382670351,0.623539179,YMCA,7,11,0.429022082,0.426332288,0.44648318,0.625,0.458715596,0.333333333,0.333333333,0.454545455,0.413249211,0.414330218,0.398753894,0.247334755,0,0,0.357357357,0.357309125,0.341158059,0.290726817,0.400954654,0.638297872,0.615384615,0.352459016,0.613285884,0.376923077,0.285714286,2014,192,28,-0.147345984,0.586020562,-2.472820006,0.100262836,1.144273148,-0.020150892,-0.013297872,-0.156669019,0.121212122,0,-0.166373249,0.011245634,205.2091044,279,0.003821918,0,0,0.121915342,-0.147345984,0.586020562,0.421427219,1.22E-05,0.00017202,0.00400613,1.382911213
3067E69020456142,Suffolk Road,07-11-2014 12:00,0.444843782,0.444843782,0.360796581,0.360796581,0.108184143,0.108184143,0.110015291,0.110015291,0.025182707,0.025182707,0.041983158,0.041983158,0.150162866,0.114537445,0.666255651,0.258432996,0.468292683,0.38,0.661514683,0.316509837,0.386222773,0.398198478,0.021978022,0.040677622,0.620164127,0.620164127,0.465612986,0.465612986,0.006416921,0.013667011,0.120349479,0.286998562,0.997005988,0.990500223,0.31559384,0.509223783,0.345584235,0.536500149,0.326364632,0.560061307,YMCA,7,12,0.397476341,0.407523511,0.406727829,0.65625,0.431192661,0.266666667,0.266666667,0.363636364,0.384858044,0.386292835,0.373831776,0.257995736,0,0,0.194194194,0.194134078,0.353677621,0.343358396,0.38424821,0.617021277,0.580769231,0.334016393,0.59311981,0.4,0.158730159,2014,192,28,-0.232948995,0.016644486,-0.311037329,0.589808802,2.050516907,0.000795682,0.039228723,-0.14957657,0.096969697,0,-0.154551141,0.00725009,205.3236419,279,0.003821918,0,0,0.068682141,-0.232948995,0.016644486,0.479279997,6.87E-06,5.26E-05,0.003881381,1.386792594
3067E69020456142,Suffolk Road,07-11-2014 13:00,0.480498264,0.480498264,0.42084857,0.42084857,0.120204604,0.120204604,0.11941896,0.11941896,0.039447037,0.039447037,0.106268352,0.106268352,0.161563518,0.125697504,0.617755857,0.311560871,0.468292683,0.375,0.650695518,0.379811805,0.379670622,0.393384066,0.036511875,0.104382228,0.619871043,0.619871043,0.43656557,0.43656557,0.006561542,0.008330654,0.117735853,0.162901873,0.997205589,0.992578299,0.334592011,0.553994608,0.375385359,0.61529884,0.355977269,0.603997701,YMCA,7,13,0.406940063,0.404388715,0.422018349,0.59375,0.408256881,0.333333333,0.333333333,0.454545455,0.384858044,0.392523364,0.373831776,0.262260128,0,0,0.104104104,0.104050279,0.169014085,0.328320802,0.365155131,0.595744681,0.534615385,0.305327869,0.578884935,0.423076923,0,2014,192,28,-0.141736715,-0.006578888,-0.285335928,1.207421218,3.778756561,-0.017629634,-0.001994681,-0.126358504,0.121212122,0,-0.183305473,0.001769112,205.4493394,279,0.003821918,0,0,0.01759506,-0.141736715,-0.006578888,0.444896224,1.76E-06,5.93E-05,0.003882993,1.390675588
3067E69020456142,Suffolk Road,07-11-2014 14:00,0.479967327,0.479967327,0.395162356,0.395162356,0.028303495,0.028303495,0.125382263,0.125382263,0.070705292,0.070705292,0.027252651,0.027252651,0.167752443,0.02143906,0.596999589,0.240570377,0.468292683,0.38,0.448222566,0.169375535,0.425358597,0.390743904,0.06628855,0.026475959,0.617819461,0.617819461,0.445536096,0.445536096,0.006605029,0.022242416,0.109126889,0.062905619,0.996207585,0.993468903,0.272759455,0.452320136,0.323762316,0.503568243,0.298472447,0.505140814,YMCA,7,14,0.397476341,0.39184953,0.412844037,0.59375,0.394495413,0.266666667,0.266666667,0.303030303,0.384858044,0.38317757,0.373831776,0.279317697,0,0,0.062062062,0.062150838,0.085289515,0.343358396,0.350835322,0.595744681,0.515384615,0.293032787,0.581257414,0.446153846,0.079365079,2014,192,28,-0.214607919,0.774262369,-6.824617451,0.345445499,6.296018718,-0.020994507,-0.001994681,-0.120889202,0.036363636,0,-0.172283365,0.015637387,205.4707784,279,0.003821918,0,0,0.005293243,-0.214607919,0.774262369,0.467778512,5.29E-07,0.000205487,0.004027934,1.394703522
3067E69020456142,Suffolk Road,07-11-2014 15:00,0.521094548,0.521094548,0.419130282,0.419130282,0.087723785,0.087723785,0.108944954,0.108944954,0.028440609,0.028440609,0.013153105,0.013153105,0.149511401,0.091923642,0.64919852,0.2316774,0.473170732,0.39,0.488408037,0.28314799,0.395785373,0.398043174,0.025877348,0.012781497,0.600234467,0.600234467,0.499359248,0.499359248,0.007208796,0.020462762,0.24946794,0.268354928,0.997804391,0.993468903,0.26550239,0.468922946,0.306050898,0.513901279,0.28549085,0.517402133,YMCA,7,15,0.375394322,0.379310345,0.394495413,0.625,0.380733945,0.2,0.2,0.242424242,0.372239748,0.364485981,0.364485981,0.29424307,0,0,0.026026026,0.026070764,0.031298905,0.380952381,0.360381862,0.574468085,0.519230769,0.301229508,0.557532622,0.438461538,0,2014,192,28,-0.243275827,0.194787994,-0.626473862,3.531989171,15.29404351,-0.015185068,0.050531915,-0.138496824,0.042424242,0,-0.100875219,0.013253966,205.5627021,279,0.003821918,0,0,0.000814586,-0.243275827,0.194787994,0.51982201,8.15E-08,9.43E-05,0.003916266,1.398619788
3067E69020456142,Suffolk Road,07-11-2014 16:00,0.544700837,0.544700837,0.467594836,0.467594836,0.025660699,0.025660699,0.027522936,0.027522936,0.131989082,0.131989082,0.0728517,0.0728517,0.043322476,0.010866373,0.760789149,0.290325054,0.47804878,0.395,0.426584235,0.159965783,0.426244023,0.437179686,0.126196384,0.072225604,0.626025791,0.626025791,0.471593336,0.471593336,0.013905857,0.024572759,0.051072387,0.04493095,0.998403194,0.994062639,0.317304856,0.466084859,0.356827661,0.515462385,0.34158803,0.5215531,YMCA,7,16,0.337539432,0.347962382,0.357798165,0.71875,0.380733945,0.066666667,0.066666667,0.151515152,0.337539432,0.336448598,0.336448598,0.307036247,0,0,0,0,0,0.441102757,0.307875895,0.574468085,0.442307692,0.256147541,0.565836299,0.492307692,0.047619048,2014,192,28,-0.164899171,0.067661277,-2.986838663,,,-0.009835783,0.144281915,-0.061573747,0.084848485,0,-0.154432455,0.010666902,205.5735684,279,0.003821918,0,0,0,-0.164899171,0.067661277,0.496166095,0,7.98E-05,0.003901703,1.402521491
